Location,Latitude,Longitude,Date_Reported,Date_Occurred,Time_Occurred,Area_ID,Area_Name,Reporting_District_no,Part 1-2,Victim_Age,Victim_Sex,Victim_Descent,Premise_Code,Premise_Description,Status,Status_Description,Crime_Category,Weapon_desc,Weapon_cd,Mode_cd
600 W  GAGE                         AV,33.9824,-118.2844,06/18/2020,06/18/2020,16:18:00,12,77th Street,1249,2,38,F,B,501,SINGLE FAMILY DWELLING,IC,Invest Cont,Property Crimes,CONCRETE BLOCK/BRICK,310.0,0329 0913 1307
WALL                         ST,34.0472,-118.2443,07/28/2020,07/27/2020,19:30:00,1,Central,138,2,32,M,B,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,Property Crimes,PC,PC_cd,0329 1822 1609
MCKINLEY                     AV,33.9925,-118.2609,08/18/2020,08/17/2020,19:10:00,13,Newton,1373,1,57,M,H,101,STREET,IC,Invest Cont,Property Crimes,PC,PC_cd,0358 1307 1609 0344
1500 W  206TH                        ST,33.8439,-118.304,3/04/2020 ,3/01/2020 ,15:00:00,5,Harbor,504,1,36,M,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,Property Crimes,PC,PC_cd,1221 1608 0344 0352
8200    WALL                         ST,33.9645,-118.2717,10/08/2020,10/08/2020,00:05:00,12,77th Street,1268,2,28,M,H,101,STREET,IC,Invest Cont,Property Crimes,PC,PC_cd,329
14700    ERWIN                        ST,34.1839,-118.4605,2/01/2020 ,01/31/2020,20:30:00,9,Van Nuys,932,1,18,F,H,123,PARKING UNDERGROUND/BUILDING,IC,Invest Cont,Property Crimes,PC,PC_cd,344
W  33RD                         ST,34.0199,-118.2733,01/24/2020,01/24/2020,20:10:00,13,Newton,1331,2,20,M,F,501,SINGLE FAMILY DWELLING,IC,Invest Cont,Property Crimes,PC,PC_cd,0329 1307
21700    VINTAGE                      ST,34.2522,-118.6023,2/04/2020 ,01/31/2020,05:50:00,17,Devonshire,1751,1,63,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,Property Crimes,ROCK/THROWN OBJECT,306.0,0344 1609 0321 1202 0329
300 S  FAIRFAX                      AV,34.0711,-118.3614,8/07/2020 ,8/07/2020 ,21:45:00,7,Wilshire,734,2,28,F,H,602,BANK,IC,Invest Cont,Crimes against Public Order,VERBAL THREAT,511.0,0421 1822
1000 E  WASHINGTON                   BL,34.0259,-118.2535,02/29/2020,02/29/2020,20:15:00,13,Newton,1313,1,50,M,H,717,HEALTH SPA/GYM,IC,Invest Cont,Property Crimes,PC,PC_cd,344
4100    TUJUNGA                      AV,34.1427,-118.379,2/06/2020 ,2/01/2020 ,18:15:00,15,N Hollywood,1585,1,29,M,W,123,PARKING UNDERGROUND/BUILDING,IC,Invest Cont,Property Crimes,PC,PC_cd,1300 0344
9600    HADDON                       AV,34.2455,-118.4177,11/11/2020,11/10/2020,06:30:00,16,Foothill,1651,1,28,M,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,Property Crimes,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400.0,344
600 N  FAIRFAX                      AV,34.0847,-118.3686,03/14/2020,03/13/2020,21:21:00,7,Wilshire,701,1,49,F,A,101,STREET,IC,Invest Cont,Property Crimes,PC,PC_cd,0344 0329 1609
7300    WORLD                        WY,33.9416,-118.4241,1/02/2021 ,12/31/2020,14:30:00,14,Pacific,1494,1,24,F,B,212,TRANSPORTATION FACILITY (AIRPORT),IC,Invest Cont,Property Crimes,PC,PC_cd,1822 0344
4000 W  3RD                          ST,34.0726,-118.3029,02/28/2020,02/28/2020,03:30:00,20,Olympic,2014,1,41,M,O,222,LAUNDROMAT,IC,Invest Cont,Property Crimes,PC,PC_cd,0344 1822 2032 0202
600    CALIBURN                     DR,33.9565,-118.2646,04/25/2020,04/25/2020,01:15:00,18,Southeast,1804,2,37,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,Property Crimes,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400.0,2000 0913 0329
6TH                          AV,33.9821,-118.3318,10/13/2020,10/13/2020,03:10:00,12,77th Street,1241,1,55,M,H,101,STREET,AO,Adult Other,Property Crimes,AIR PISTOL/REVOLVER/RIFLE/BB GUN,114.0,1822 0337 1402 0416 0446 0429 0344 0377 0353 0449
5400    SANTA MONICA                 BL,34.0929,-118.3048,7/12/2020 ,3/05/2020 ,13:00:00,6,Hollywood,669,1,59,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,Property Crimes,PC,PC_cd,0349 1822
4500    COLORADO                     BL,34.1417,-118.2697,01/26/2020,01/25/2020,21:30:00,11,Northeast,1102,2,41,M,H,101,STREET,IC,Invest Cont,Property Crimes,PC,PC_cd,1307 0329
6600    AURA                         AV,34.1904,-118.5546,3/11/2020 ,3/10/2020 ,11:30:00,10,West Valley,1021,1,49,M,H,104,DRIVEWAY,IC,Invest Cont,Crimes against Public Order,UNKNOWN FIREARM,106.0,1822 1100 1300
6200    VARIEL                       AV,34.1829,-118.5928,08/18/2020,08/14/2020,15:00:00,21,Topanga,2158,1,43,M,X,203,OTHER BUSINESS,IC,Invest Cont,Property Crimes,PC,PC_cd,0344 1607 1420
1900 S  RIDGELEY                     DR,34.0398,-118.359,10/27/2020,10/27/2020,18:26:00,7,Wilshire,773,2,34,M,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,Fraud and White-Collar Crimes,VERBAL THREAT,511.0,0421 1912 1822
3300    DIVISION                     ST,34.1164,-118.2332,09/23/2020,09/23/2020,07:30:00,11,Northeast,1135,2,33,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AA,Adult Arrest,Crimes against Public Order,CAPO,CAPO_cd,0603 2038
7900 W  SUNSET                       BL,34.0981,-118.3615,10/30/2020,04/22/2020,04:13:00,6,Hollywood,632,2,45,M,W,203,OTHER BUSINESS,AA,Adult Arrest,Crimes against Public Order,UNKNOWN WEAPON/OTHER WEAPON,500.0,1906 0913 1802 1501
11000    VANOWEN                      ST,34.194,-118.3703,02/29/2020,02/27/2020,13:00:00,15,N Hollywood,1517,1,70,F,H,203,OTHER BUSINESS,IC,Invest Cont,Property Crimes,PC,PC_cd,0344 1202
2200    MICHIGAN                     AV,34.0456,-118.2101,07/25/2020,07/25/2020,13:20:00,4,Hollenbeck,464,2,53,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,Violent Crimes,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400.0,0446 2002 1822
SUPERIOR,34.2464,-118.4697,05/18/2020,05/18/2020,15:00:00,19,Mission,1961,1,54,M,W,101,STREET,IC,Invest Cont,Property Crimes,HAND GUN,102.0,1402 1822 0302 0334 0355 0305 0916
13900    RUNNYMEDE                    ST,34.2058,-118.4356,1/01/2020 ,1/01/2020 ,02:00:00,9,Van Nuys,909,2,32,F,W,501,SINGLE FAMILY DWELLING,AO,Adult Other,Property Crimes,PC,PC_cd,0329 1814
800 N  ALAMEDA                      ST,34.0561,-118.2375,10/11/2020,10/11/2020,22:40:00,1,Central,119,2,45,M,H,834,LA UNION STATION (NOT LINE SPECIFIC),IC,Invest Cont,Violent Crimes,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400.0,0910 0416 1601
3200    GLEASON                      AV,34.0371,-118.1972,11/28/2020,11/28/2020,10:00:00,4,Hollenbeck,468,2,11,M,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,Crimes against Public Order,CAPO,CAPO_cd,1259 1906
1600 W  ADAMS                        BL,34.0349,-118.2959,11/07/2020,11/06/2020,23:00:00,3,Southwest,317,1,38,M,H,707,GARAGE/CARPORT,IC,Invest Cont,Property Crimes,PC,PC_cd,1822 0342 0216 0344 0385 0329
2700    WILSHIRE                     BL,34.0609,-118.2823,9/12/2020 ,9/12/2020 ,05:51:00,2,Rampart,251,1,19,X,X,102,SIDEWALK,IC,Invest Cont,Property Crimes,PC,PC_cd,2004 0202
15200    COBALT                       ST,34.3131,-118.4632,08/20/2022,04/17/2020,09:55:00,19,Mission,1913,2,78,F,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,Fraud and White-Collar Crimes,FWCC,FWCC_cd,1202
3700    COLISEUM                     ST,34.0182,-118.3363,08/31/2020,08/31/2020,09:00:00,3,Southwest,363,1,62,F,B,102,SIDEWALK,IC,Invest Cont,Property Crimes,PC,PC_cd,1202 0344 1252 1822 2032
800 S  BERENDO                      ST,34.0574,-118.2941,9/06/2020 ,9/06/2020 ,00:30:00,20,Olympic,2046,2,32,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AA,Adult Arrest,Violent Crimes,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400.0,0913 2000 1243 0446 0416 0429 0417 0432 1813
600 S  LUCERNE                      BL,34.0637,-118.3244,05/24/2020,05/24/2020,08:00:00,7,Wilshire,739,1,35,M,W,121,YARD (RESIDENTIAL/BUSINESS),IC,Invest Cont,Property Crimes,PC,PC_cd,0344 1309
3300    THELMA                       AV,34.0836,-118.1791,10/26/2020,10/26/2020,00:45:00,4,Hollenbeck,427,2,44,F,H,501,SINGLE FAMILY DWELLING,AO,Adult Other,Violent Crimes,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400.0,2000 0913 1243 1814 0400 0444 0429
4100 W  PICO                         BL,34.0476,-118.3245,03/15/2020,03/14/2020,15:00:00,7,Wilshire,767,1,40,M,A,203,OTHER BUSINESS,IC,Invest Cont,Property Crimes,PC,PC_cd,1607
1800 S  LA CIENEGA                   BL,34.0425,-118.3818,07/23/2020,07/21/2020,09:00:00,8,West LA,889,2,46,F,O,203,OTHER BUSINESS,IC,Invest Cont,Fraud and White-Collar Crimes,FWCC,FWCC_cd,0344 0930
6600    FALLBROOK                    AV,34.1883,-118.6274,1/11/2021 ,12/16/2020,14:30:00,21,Topanga,2143,1,34,M,X,404,DEPARTMENT STORE,AA,Adult Arrest,Property Crimes,PC,PC_cd,0325 2028
16TH                         ST,34.0318,-118.2594,12/18/2020,12/14/2020,18:00:00,13,Newton,1313,1,46,M,O,108,PARKING LOT,IC,Invest Cont,Property Crimes,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400.0,0416 1311 1822
8700 S  FIGUEROA                     ST,33.9585,-118.2827,10/12/2020,10/12/2020,22:15:00,18,Southeast,1802,2,42,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,Violent Crimes,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400.0,0400 1810 0913 0444
7200    TOPANGA CANYON               BL,34.2034,-118.6135,05/22/2020,05/22/2020,21:30:00,21,Topanga,2134,2,36,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AA,Adult Arrest,Crimes against Public Order,CAPO,CAPO_cd,0554 2038
10600    DEERING                      AV,34.2627,-118.5957,01/15/2021,12/03/2020,15:00:00,17,Devonshire,1722,1,58,M,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,Property Crimes,PC,PC_cd,0352 0344
MELROSE,34.0836,-118.3498,08/25/2020,08/25/2020,02:45:00,7,Wilshire,702,1,27,M,H,103,ALLEY,IC,Invest Cont,Property Crimes,PC,PC_cd,1300 1606 0344
4600    LOS FELIZ                    BL,34.1113,-118.2908,12/12/2020,09/14/2020,06:55:00,11,Northeast,1142,2,47,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,Fraud and White-Collar Crimes,FWCC,FWCC_cd,0929 1822
3200 W  VERNON                       AV,34.0074,-118.329,07/13/2020,06/26/2020,18:30:00,3,Southwest,393,1,73,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,Property Crimes,PC,PC_cd,1822 0344 0394 1202
3700    BUTLER                       AV,34.0111,-118.4235,10/31/2020,10/29/2020,09:00:00,14,Pacific,1435,1,32,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,Property Crimes,PC,PC_cd,344
13300 W  RIVERSIDE                    DR,34.1576,-118.4231,08/26/2020,08/26/2020,02:40:00,9,Van Nuys,966,1,44,M,W,403,DRUG STORE,IC,Invest Cont,Property Crimes,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400.0,1402 0325 1822 0202 0416 0446 0945 0378 1414
SEPULVEDA                    BL,34.1721,-118.4662,1/08/2020 ,1/06/2020 ,15:45:00,9,Van Nuys,941,1,35,M,W,101,STREET,IC,Invest Cont,Property Crimes,PC,PC_cd,0344 1607 0385 0358
100 S  POINSETTIA                   PL,34.0736,-118.3486,3/01/2023 ,7/12/2020 ,19:25:00,7,Wilshire,726,2,47,F,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,Fraud and White-Collar Crimes,FWCC,FWCC_cd,0928 1822 0100
11100 S  FIGUEROA                     ST,33.9343,-118.2826,09/27/2020,09/27/2020,20:30:00,18,Southeast,1842,2,43,F,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,Violent Crimes,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400.0,2000 0913 1813 0444 0429 1300
5200 W  ADAMS                        BL,34.0325,-118.3552,05/24/2020,05/23/2020,14:30:00,3,Southwest,312,1,76,M,O,402,MARKET,IC,Invest Cont,Property Crimes,PC,PC_cd,0344 0377 1202 2032
8800    EVANVIEW                     DR,34.0984,-118.3829,08/25/2020,08/25/2020,22:00:00,6,Hollywood,631,1,18,F,B,501,SINGLE FAMILY DWELLING,IC,Invest Cont,Property Crimes,HAND GUN,102.0,1822 1402 1300 0319 0355
9900    LURLINE                      AV,34.2536,-118.5913,06/29/2020,06/29/2020,03:00:00,17,Devonshire,1752,2,28,F,H,108,PARKING LOT,AO,Adult Other,Violent Crimes,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400.0,1300 0419 2000 1814 0913
22600    VENTURA                      BL,34.1675,-118.6189,01/30/2020,01/21/2020,06:00:00,21,Topanga,2175,2,50,M,W,406,OTHER STORE,IC,Invest Cont,Fraud and White-Collar Crimes,FWCC,FWCC_cd,1822 0924
4300    CRENSHAW                     BL,34.0049,-118.3334,10/18/2020,10/18/2020,22:30:00,3,Southwest,393,1,50,M,B,108,PARKING LOT,AA,Adult Arrest,Violent Crimes,SEMI-AUTOMATIC PISTOL,109.0,0913 0302 0334 0449 0430 1822 1100 1407
W  80TH                         ST,33.9665,-118.296,01/25/2020,01/24/2020,07:30:00,12,77th Street,1265,1,56,M,B,104,DRIVEWAY,IC,Invest Cont,Property Crimes,PC,PC_cd,385
KENT,34.076,-118.2692,04/19/2020,04/18/2020,23:00:00,2,Rampart,216,2,39,M,H,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,Property Crimes,CONCRETE BLOCK/BRICK,310.0,0329 1307 1609
WHITSETT                     AV,34.202,-118.405,08/21/2020,08/21/2020,05:00:00,15,N Hollywood,1513,1,31,M,H,101,STREET,IC,Invest Cont,Property Crimes,PC,PC_cd,385
700 W  COLLEGE                      ST,34.0661,-118.2436,12/24/2020,12/20/2020,20:00:00,1,Central,101,2,62,F,A,701,HOSPITAL,IC,Invest Cont,Violent Crimes,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400.0,0448 1601 0400 0913
2200 E  111TH                        ST,33.9345,-118.2329,09/25/2020,09/25/2020,10:00:00,18,Southeast,1849,1,26,F,B,501,SINGLE FAMILY DWELLING,AA,Adult Arrest,Property Crimes,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400.0,2000 1814 1243 0448 0419 0416 0400 2002
3700    OVERLAND                     AV,34.0199,-118.4125,9/04/2020 ,3/11/2020 ,00:01:00,14,Pacific,1438,2,28,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,Fraud and White-Collar Crimes,FWCC,FWCC_cd,377
HOLLYWOOD,34.1016,-118.331,4/10/2020 ,4/10/2020 ,05:40:00,6,Hollywood,636,2,29,F,B,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,Property Crimes,PC,PC_cd,1307 0329
12700    VENICE                       BL,33.9978,-118.4456,7/09/2020 ,7/08/2020 ,20:00:00,14,Pacific,1434,1,59,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,Property Crimes,PC,PC_cd,0344 1238
4200    HALLDALE                     AV,34.0072,-118.3023,3/05/2020 ,3/05/2020 ,04:30:00,3,Southwest,397,1,50,M,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,Property Crimes,PC,PC_cd,1612 1309 0329 1822
700 S  WESTLAKE                     AV,34.0557,-118.2758,10/22/2020,10/22/2020,17:00:00,2,Rampart,265,2,13,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,Crimes against Persons,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400.0,0603 0361 1258 1251 0505 0510 0448 0444 0913
600 S  SPRING                       ST,34.0467,-118.252,1/11/2020 ,1/11/2020 ,03:40:00,1,Central,153,1,39,F,H,102,SIDEWALK,IC,Invest Cont,Property Crimes,PC,PC_cd,0344 2032 1817
11400    MONA                         BL,33.9304,-118.2307,2/05/2021 ,12/02/2020,11:25:00,18,Southeast,1849,1,30,M,W,121,YARD (RESIDENTIAL/BUSINESS),IC,Invest Cont,Property Crimes,PC,PC_cd,0394 1822
OLYMPIC,34.0459,-118.2669,10/07/2020,10/07/2020,15:55:00,1,Central,171,1,41,F,B,102,SIDEWALK,IC,Invest Cont,Property Crimes,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400.0,0429 0448 2004 1822
22100    BALLINGER                    ST,34.2433,-118.609,03/22/2020,03/22/2020,22:00:00,17,Devonshire,1761,2,69,F,W,501,SINGLE FAMILY DWELLING,AO,Adult Other,Crimes against Public Order,CAPO,CAPO_cd,0913 0561 1202 2038 1501 2004
23300    MULHOLLAND                   DR,34.1548,-118.6333,08/31/2020,08/31/2020,14:25:00,21,Topanga,2183,1,35,M,X,402,MARKET,AA,Adult Arrest,Property Crimes,UNKNOWN WEAPON/OTHER WEAPON,500.0,0945 0325 0416 1822
13900    OXNARD                       ST,34.1794,-118.4377,11/29/2020,11/29/2020,10:40:00,9,Van Nuys,946,1,24,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AA,Adult Arrest,Property Crimes,PC,PC_cd,0358 0344 1814 1420 1607
HOOPER                       AV,34.0172,-118.2442,4/08/2020 ,4/08/2020 ,17:30:00,13,Newton,1327,1,39,M,H,101,STREET,IC,Invest Cont,Crimes against Public Order,FOLDING KNIFE,204.0,2000 0913
2900    LOS FELIZ                    BL,34.1367,-118.2713,03/14/2020,03/13/2020,21:30:00,11,Northeast,1102,2,46,M,H,252,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",IC,Invest Cont,Crimes against Public Order,VERBAL THREAT,511.0,0443 0104
SHERIDAN,34.0512,-118.2093,02/23/2020,02/22/2020,20:00:00,4,Hollenbeck,455,1,50,M,O,101,STREET,AA,Adult Arrest,Violent Crimes,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400.0,0400 0913 0416 0448
2400    AMHERST                      AV,34.0266,-118.4492,07/24/2020,07/23/2020,16:00:00,14,Pacific,1401,1,73,F,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,Property Crimes,PC,PC_cd,1202 1606 0344 0352 1221 1822
1000 N  NORMANDIE                    AV,34.0886,-118.3027,10/09/2020,10/06/2020,22:00:00,6,Hollywood,679,2,39,F,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,Crimes against Public Order,CAPO,CAPO_cd,1906 1822
GRAND VIEW,34.0559,-118.28,01/27/2020,01/27/2020,00:02:00,2,Rampart,261,2,54,M,H,102,SIDEWALK,IC,Invest Cont,Violent Crimes,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400.0,0342 1822 1206 0416 0429 1601 0305
O                            ST,33.7926,-118.2482,10/20/2020,10/18/2020,23:00:00,5,Harbor,519,1,44,M,H,101,STREET,IC,Invest Cont,Property Crimes,PC,PC_cd,0329 0344 0385 1300 1278
100 N  SYCAMORE                     AV,34.0736,-118.3429,12/01/2020,11/27/2020,12:00:00,7,Wilshire,727,1,40,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,Property Crimes,PC,PC_cd,394
1100 W  40TH                         PL,34.0099,-118.295,12/29/2020,12/27/2020,00:45:00,3,Southwest,397,1,41,F,H,101,STREET,IC,Invest Cont,Property Crimes,PC,PC_cd,1822 1606 0344 0385
VERMONT,34.1012,-118.2918,4/11/2020 ,4/10/2020 ,22:08:00,11,Northeast,1151,2,45,M,H,801,MTA BUS,IC,Invest Cont,Violent Crimes,UNKNOWN WEAPON/OTHER WEAPON,500.0,2051 2049 0910 0356 1822 1253
21200    PARTHENIA                    ST,34.2282,-118.594,10/26/2020,10/26/2020,18:00:00,21,Topanga,2107,1,23,M,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,Property Crimes,PC,PC_cd,344
8100 S  VERMONT                      AV,33.9641,-118.2919,5/12/2020 ,5/12/2020 ,14:50:00,12,77th Street,1265,2,30,F,B,101,STREET,AO,Adult Other,Violent Crimes,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400.0,2000 1814 0913 1309 0416 0432
600    CALIBURN                     DR,33.9565,-118.2646,6/12/2020 ,6/11/2020 ,04:00:00,18,Southeast,1804,1,40,F,H,511,PROJECT/TENEMENT/PUBLIC HOUSING,IC,Invest Cont,Property Crimes,PC,PC_cd,1822 1608 0216
14000    HUSTON                       ST,34.1599,-118.4371,06/25/2020,06/25/2020,00:40:00,9,Van Nuys,964,1,51,M,W,707,GARAGE/CARPORT,IC,Invest Cont,Property Crimes,PC,PC_cd,0344 0358
11600    SHERMAN                      WY,34.2012,-118.3851,10/28/2020,10/27/2020,18:00:00,15,N Hollywood,1505,1,45,M,W,208,AUTO SALES LOT,IC,Invest Cont,Property Crimes,PC,PC_cd,0344 0385
300 S  HILL                         ST,34.0517,-118.2491,3/07/2020 ,3/05/2020 ,20:30:00,1,Central,134,1,33,M,W,402,MARKET,IC,Invest Cont,Property Crimes,PC,PC_cd,0344 1822 2032
118TH                        ST,33.9265,-118.2696,08/16/2020,08/16/2020,17:20:00,18,Southeast,1863,1,36,F,B,101,STREET,IC,Invest Cont,Violent Crimes,VEHICLE,307.0,1822 1300 1309 1310 1240 0400
800 E  WASHINGTON                   BL,34.0265,-118.2549,03/15/2020,03/15/2020,17:00:00,13,Newton,1313,2,40,F,H,203,OTHER BUSINESS,IC,Invest Cont,Fraud and White-Collar Crimes,FWCC,FWCC_cd,1300 1309 0701
8TH                          ST,34.0226,-118.207,04/28/2020,04/28/2020,16:50:00,4,Hollenbeck,488,2,23,F,H,102,SIDEWALK,IC,Invest Cont,Violent Crimes,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400.0,0305 0419 0444 0429 0446
5TH,34.0449,-118.2458,12/01/2020,12/01/2020,06:45:00,1,Central,156,1,68,F,B,102,SIDEWALK,IC,Invest Cont,Violent Crimes,PIPE/METAL PIPE,312.0,0910 1218 0416 0429 1822 1202
1400 W  MANCHESTER                   AV,33.9635,-118.298,10/23/2020,10/11/2020,08:30:00,12,77th Street,1265,1,58,F,B,108,PARKING LOT,AO,Adult Other,Violent Crimes,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400.0,0913 0400 0537 0527
19100    GAYLE                        PL,34.1532,-118.55,03/20/2020,03/20/2020,05:50:00,10,West Valley,1083,1,47,M,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,Property Crimes,PC,PC_cd,1822 1609 1414 0344 0339
11100    ALEMANY                      DR,34.2776,-118.4619,2/04/2020 ,2/03/2020 ,20:15:00,19,Mission,1935,1,15,F,H,721,HIGH SCHOOL,IC,Invest Cont,Property Crimes,PC,PC_cd,0344 2032
7200    VAN NUYS                     BL,34.2048,-118.4531,04/30/2020,04/30/2020,17:30:00,9,Van Nuys,905,2,20,F,H,101,STREET,AA,Adult Arrest,Violent Crimes,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400.0,1501 0417
11800 W  OLYMPIC                      BL,34.033,-118.4504,08/14/2020,8/11/2020 ,11:00:00,8,West LA,881,1,26,M,W,707,GARAGE/CARPORT,IC,Invest Cont,Property Crimes,PC,PC_cd,1822 0344 0397 1602 0202 1606 1420 0209
8000    GREENBUSH                    AV,34.2159,-118.4267,01/23/2020,01/23/2020,17:45:00,19,Mission,1999,1,21,M,O,101,STREET,IC,Invest Cont,Property Crimes,VEHICLE,307.0,1822 0344 1300 0605
CENTURY,33.9401,-118.2761,05/25/2020,05/25/2020,03:30:00,18,Southeast,1832,1,27,M,H,101,STREET,IC,Invest Cont,Property Crimes,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400.0,0906 1822 0416 0417 0305 0371 0429 0370
5500    LANKERSHIM                   BL,34.17,-118.3777,2/02/2020 ,2/02/2020 ,18:40:00,15,N Hollywood,1549,1,20,M,H,913,MTA - RED LINE - NORTH HOLLYWOOD,IC,Invest Cont,Crimes against Public Order,KNIFE WITH BLADE 6INCHES OR LESS,200.0,0910 1822 0334 0444 0400 0387 0369
22100    CLARENDON                    ST,34.1697,-118.608,03/23/2020,03/22/2020,20:45:00,21,Topanga,2185,1,26,M,X,707,GARAGE/CARPORT,IC,Invest Cont,Property Crimes,PC,PC_cd,0344 1420
8000    RESEDA                       BL,34.2148,-118.5404,11/30/2020,11/30/2020,15:23:00,10,West Valley,1003,1,31,M,H,123,PARKING UNDERGROUND/BUILDING,AA,Adult Arrest,Property Crimes,PC,PC_cd,0913 0344 0361 0603 0354 2003
400 S  FIGUEROA                     ST,34.0533,-118.2561,09/20/2020,09/19/2020,09:30:00,1,Central,142,1,64,F,W,503,HOTEL,IC,Invest Cont,Property Crimes,PC,PC_cd,0344 1822 1202 1607 0352 1414
14900    ROXFORD                      ST,34.3223,-118.4602,06/16/2020,06/15/2020,20:27:00,19,Mission,1902,1,36,F,H,503,HOTEL,IC,Invest Cont,Violent Crimes,RIFLE,103.0,1300 0334 0913 0444 0429 0302 0400
DALLAS                       ST,34.0939,-118.2398,05/28/2020,05/23/2020,03:00:00,11,Northeast,1176,1,23,F,H,101,STREET,IC,Invest Cont,Property Crimes,PC,PC_cd,0344 1307 1609
11100    WEDDINGTON                   ST,34.167,-118.3748,10/29/2020,10/29/2020,20:20:00,15,N Hollywood,1548,2,49,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,Fraud and White-Collar Crimes,FWCC,FWCC_cd,0377 0924
8700    TOBIAS                       AV,34.2279,-118.4516,01/26/2020,01/25/2020,23:00:00,19,Mission,1985,1,60,M,H,501,SINGLE FAMILY DWELLING,AO,Adult Other,Violent Crimes,BLUNT INSTRUMENT,302.0,0416 0603 1202 0906 0445 0429 2034 0443 0913
